architecture,recorder_config,benchmark,variant,seed,workload_scale,firmware_source,compiler_backed,cycles,commits,events,capsule_bytes,event_rate_per_kinst,cycles_to_failure,commits_to_failure,property_id,replay_status,final_signature_match,event_match,overflow,notes
v1,full,watchdog_timeout_bug,fixed,5,long,compiler_c_scaled,true,100000,30592,4096,86016,133.891213,NA,NA,0,PASS,PASS,PASS,true,measured v1 workload_scaling row
v2,core,watchdog_timeout_bug,fixed,5,long,compiler_c_scaled,true,100000,30592,1434,11488,46.875000,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,hashed,watchdog_timeout_bug,fixed,5,long,compiler_c_scaled,true,100000,30592,1434,11488,46.875000,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,full,watchdog_timeout_bug,fixed,5,long,compiler_c_scaled,true,100000,30592,4096,65552,133.891213,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v1,full,watchdog_timeout_bug,no_failure_edge,1,long,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,PASS,PASS,PASS,true,measured v1 workload_scaling row
v2,core,watchdog_timeout_bug,no_failure_edge,1,long,compiler_c_scaled,true,100000,30597,1434,11488,46.867340,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,hashed,watchdog_timeout_bug,no_failure_edge,1,long,compiler_c_scaled,true,100000,30597,1434,11488,46.867340,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,full,watchdog_timeout_bug,no_failure_edge,1,long,compiler_c_scaled,true,100000,30597,4096,65552,133.869334,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v1,full,watchdog_timeout_bug,no_failure_edge,2,long,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,PASS,PASS,PASS,true,measured v1 workload_scaling row
v2,core,watchdog_timeout_bug,no_failure_edge,2,long,compiler_c_scaled,true,100000,30597,1434,11488,46.867340,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,hashed,watchdog_timeout_bug,no_failure_edge,2,long,compiler_c_scaled,true,100000,30597,1434,11488,46.867340,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,full,watchdog_timeout_bug,no_failure_edge,2,long,compiler_c_scaled,true,100000,30597,4096,65552,133.869334,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v1,full,watchdog_timeout_bug,no_failure_edge,3,long,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,PASS,PASS,PASS,true,measured v1 workload_scaling row
v2,core,watchdog_timeout_bug,no_failure_edge,3,long,compiler_c_scaled,true,100000,30597,1434,11488,46.867340,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,hashed,watchdog_timeout_bug,no_failure_edge,3,long,compiler_c_scaled,true,100000,30597,1434,11488,46.867340,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,full,watchdog_timeout_bug,no_failure_edge,3,long,compiler_c_scaled,true,100000,30597,4096,65552,133.869334,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v1,full,watchdog_timeout_bug,no_failure_edge,4,long,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,PASS,PASS,PASS,true,measured v1 workload_scaling row
v2,core,watchdog_timeout_bug,no_failure_edge,4,long,compiler_c_scaled,true,100000,30597,1434,11488,46.867340,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,hashed,watchdog_timeout_bug,no_failure_edge,4,long,compiler_c_scaled,true,100000,30597,1434,11488,46.867340,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,full,watchdog_timeout_bug,no_failure_edge,4,long,compiler_c_scaled,true,100000,30597,4096,65552,133.869334,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v1,full,watchdog_timeout_bug,no_failure_edge,5,long,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,PASS,PASS,PASS,true,measured v1 workload_scaling row
v2,core,watchdog_timeout_bug,no_failure_edge,5,long,compiler_c_scaled,true,100000,30597,1434,11488,46.867340,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,hashed,watchdog_timeout_bug,no_failure_edge,5,long,compiler_c_scaled,true,100000,30597,1434,11488,46.867340,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,full,watchdog_timeout_bug,no_failure_edge,5,long,compiler_c_scaled,true,100000,30597,4096,65552,133.869334,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v1,full,sensor_threshold_bug,failing,1,stress,compiler_c_scaled,true,94340,20513,8200,172200,399.746502,94340,20513,3,PASS,PASS,PASS,false,measured v1 workload_scaling row
v2,core,sensor_threshold_bug,failing,1,stress,compiler_c_scaled,true,94340,20513,2870,22976,139.911276,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v2,hashed,sensor_threshold_bug,failing,1,stress,compiler_c_scaled,true,94340,20513,2870,22976,139.911276,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v2,full,sensor_threshold_bug,failing,1,stress,compiler_c_scaled,true,94340,20513,8200,131216,399.746502,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v1,full,sensor_threshold_bug,failing,2,stress,compiler_c_scaled,true,94340,20513,8200,172200,399.746502,94340,20513,3,PASS,PASS,PASS,false,measured v1 workload_scaling row
v2,core,sensor_threshold_bug,failing,2,stress,compiler_c_scaled,true,94340,20513,2870,22976,139.911276,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v2,hashed,sensor_threshold_bug,failing,2,stress,compiler_c_scaled,true,94340,20513,2870,22976,139.911276,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v2,full,sensor_threshold_bug,failing,2,stress,compiler_c_scaled,true,94340,20513,8200,131216,399.746502,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v1,full,sensor_threshold_bug,failing,3,stress,compiler_c_scaled,true,94340,20513,8200,172200,399.746502,94340,20513,3,PASS,PASS,PASS,false,measured v1 workload_scaling row
v2,core,sensor_threshold_bug,failing,3,stress,compiler_c_scaled,true,94340,20513,2870,22976,139.911276,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v2,hashed,sensor_threshold_bug,failing,3,stress,compiler_c_scaled,true,94340,20513,2870,22976,139.911276,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v2,full,sensor_threshold_bug,failing,3,stress,compiler_c_scaled,true,94340,20513,8200,131216,399.746502,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v1,full,sensor_threshold_bug,failing,4,stress,compiler_c_scaled,true,94340,20513,8200,172200,399.746502,94340,20513,3,PASS,PASS,PASS,false,measured v1 workload_scaling row
v2,core,sensor_threshold_bug,failing,4,stress,compiler_c_scaled,true,94340,20513,2870,22976,139.911276,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v2,hashed,sensor_threshold_bug,failing,4,stress,compiler_c_scaled,true,94340,20513,2870,22976,139.911276,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v2,full,sensor_threshold_bug,failing,4,stress,compiler_c_scaled,true,94340,20513,8200,131216,399.746502,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v1,full,sensor_threshold_bug,failing,5,stress,compiler_c_scaled,true,94340,20513,8200,172200,399.746502,94340,20513,3,PASS,PASS,PASS,false,measured v1 workload_scaling row
v2,core,sensor_threshold_bug,failing,5,stress,compiler_c_scaled,true,94340,20513,2870,22976,139.911276,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v2,hashed,sensor_threshold_bug,failing,5,stress,compiler_c_scaled,true,94340,20513,2870,22976,139.911276,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v2,full,sensor_threshold_bug,failing,5,stress,compiler_c_scaled,true,94340,20513,8200,131216,399.746502,94340,20513,3,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed."
v1,full,sensor_threshold_bug,fixed,1,stress,compiler_c_scaled,true,200000,55738,16384,344064,293.946679,NA,NA,0,PASS,PASS,PASS,true,measured v1 workload_scaling row
v2,core,sensor_threshold_bug,fixed,1,stress,compiler_c_scaled,true,200000,55738,5735,45896,102.892102,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,hashed,sensor_threshold_bug,fixed,1,stress,compiler_c_scaled,true,200000,55738,5735,45896,102.892102,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,full,sensor_threshold_bug,fixed,1,stress,compiler_c_scaled,true,200000,55738,16384,262160,293.946679,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v1,full,sensor_threshold_bug,fixed,2,stress,compiler_c_scaled,true,200000,55738,16384,344064,293.946679,NA,NA,0,PASS,PASS,PASS,true,measured v1 workload_scaling row
v2,core,sensor_threshold_bug,fixed,2,stress,compiler_c_scaled,true,200000,55738,5735,45896,102.892102,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,hashed,sensor_threshold_bug,fixed,2,stress,compiler_c_scaled,true,200000,55738,5735,45896,102.892102,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
v2,full,sensor_threshold_bug,fixed,2,stress,compiler_c_scaled,true,200000,55738,16384,262160,293.946679,NA,NA,0,BLOCKED,NA,NA,true,"ANALYTIC v2 capacity/size row derived from measured v1 workload row; full-core v2 record/replay is not integrated, so replay_status is BLOCKED and no PASS is claimed. Source v1 event count is a lower bound because v1 overflowed at 256 events."
